client_id,segment,avg_monthly_balance,txn_frequency_monthly
CLTIND04506,dormant,4476.98,5
CLTIND04509,dormant,21815.04,21
CLTIND04510,dormant,4588.22,10
CLTIND04511,dormant,1383.8,6
CLTIND04512,dormant,3449.97,13
CLTIND04513,dormant,8759.36,15
CLTIND04514,dormant,5121.94,10
CLTIND04515,dormant,3714.32,3
CLTIND04516,dormant,1295.71,5
CLTIND04517,dormant,1326.71,8
CLTIND04518,dormant,232.81,5
CLTIND04519,dormant,625.18,8
CLTIND04520,dormant,7543.94,3
CLTIND04521,dormant,667.88,6
CLTIND04522,dormant,3580.2,15
CLTIND04523,dormant,6278.35,9
CLTIND04524,dormant,66363.55,19
CLTIND04525,dormant,18049.68,11
CLTIND04526,dormant,10531.48,2
CLTIND04527,dormant,23048.66,18
CLTIND04529,dormant,24345.58,11
CLTIND04530,dormant,13577.8,14
CLTIND04531,dormant,8573.07,23
CLTIND04533,dormant,14835.14,18
CLTIND04534,dormant,26422.8,12
CLTIND04535,dormant,170.77,9
CLTIND04536,dormant,21797.28,14
CLTIND04537,dormant,2713.26,5
CLTIND04539,dormant,9297.81,2
CLTIND04540,dormant,8625.19,11
CLTIND04542,dormant,7395.04,13
CLTIND04543,dormant,1657.69,10
CLTIND04544,dormant,31838.02,15
CLTIND04547,dormant,10124.16,19
CLTIND04548,dormant,777.88,5
CLTIND04549,dormant,1728.94,10
CLTIND04550,dormant,1394.46,12
CLTIND04551,dormant,5021.12,15
CLTIND04552,dormant,285.6,12
CLTIND04553,dormant,4687.93,7
CLTIND04554,dormant,4316.27,7
CLTIND04555,dormant,3562.02,7
CLTIND04556,dormant,2776.84,9
CLTIND04557,dormant,511.58,4
CLTIND04558,dormant,1981.36,10
CLTIND04559,dormant,5603.38,7
CLTIND04560,dormant,6070.95,13
CLTIND04561,dormant,4390.72,12
CLTIND04562,dormant,4294.79,15
CLTIND04563,dormant,702.8,7
CLTIND04564,dormant,12970.16,15
CLTIND04565,dormant,7494.22,27
CLTIND04567,dormant,9019.59,10
CLTIND04568,dormant,7734.47,11
CLTIND04570,dormant,2315.4,8
CLTIND04571,dormant,326.24,4
CLTIND04572,dormant,2792.45,3
CLTIND04573,dormant,1623.11,7
CLTIND04574,dormant,19737.42,8
CLTIND04575,dormant,7848.37,4
CLTIND04576,dormant,4407.93,17
CLTIND04577,dormant,5479.01,25
CLTIND04578,dormant,1809.57,9
CLTIND04579,dormant,4945.38,4
CLTIND04580,dormant,1686.84,9
CLTIND04581,dormant,1206.05,14
CLTIND04582,dormant,1412.13,13
CLTIND04583,dormant,1078.8,9
CLTIND04584,dormant,2949.89,8
CLTIND04585,dormant,1899.47,13
CLTIND04586,dormant,4766.93,12
CLTIND04587,dormant,3467.85,7
CLTIND04588,dormant,4032.33,11
CLTIND04589,dormant,42284.78,13
CLTIND04590,dormant,8400.44,14
CLTIND04591,dormant,6351.29,15
CLTIND04592,dormant,9937.78,10
CLTIND04593,dormant,100867.5,15
CLTIND04595,dormant,3550.44,4
CLTIND04596,dormant,1227.48,5
CLTIND04598,dormant,2697.79,11
CLTIND04599,dormant,1981.24,8
CLTIND04600,dormant,4545.66,22
CLTIND04601,dormant,1506.45,8
CLTIND04602,dormant,4447.12,7
CLTIND04603,dormant,1504.07,0
CLTIND04604,dormant,11976.68,11
CLTIND04605,dormant,4008.24,9
CLTIND04608,dormant,202.48,15
CLTIND04610,dormant,1352.88,15
CLTIND04611,dormant,7643.73,9
CLTIND04612,dormant,5307.66,9
CLTIND04613,dormant,3465.39,12
CLTIND04614,dormant,1727.35,5
CLTIND04615,dormant,5456.31,9
CLTIND04616,dormant,27705.84,9
CLTIND04617,dormant,789.86,5
CLTIND04618,dormant,6887.28,10
CLTIND04620,dormant,394.62,17
CLTIND04622,dormant,1546.23,5
CLTIND04624,dormant,750.79,26
CLTIND04625,dormant,23492.48,15
CLTIND04628,dormant,7152.47,11
CLTIND04629,dormant,7731.15,15
CLTIND04630,dormant,1831.17,8
CLTIND04631,dormant,2735.11,11
CLTIND04632,dormant,5624.52,8
CLTIND04633,dormant,9569.6,9
CLTIND04634,dormant,15028.72,9
CLTIND04635,dormant,3036.95,12
CLTIND04636,dormant,1430.07,10
CLTIND04637,dormant,6850.34,19
CLTIND04639,dormant,5368.18,14
CLTIND04641,dormant,9027.24,11
CLTIND04642,dormant,1866.98,14
CLTIND04643,dormant,16761.04,18
CLTIND04644,dormant,2447.66,6
CLTIND04646,dormant,2129.1,9
CLTIND04647,dormant,4067.11,8
CLTIND04648,dormant,2196.52,13
CLTIND04649,dormant,3438.56,14
CLTIND04650,dormant,1258.75,16
CLTIND04651,dormant,2387.02,10
CLTIND04653,dormant,1056.87,5
CLTIND04656,dormant,54149.88,8
CLTIND04657,dormant,914.6,6
CLTIND04658,dormant,808.21,9
CLTIND04659,dormant,1897.11,11
CLTIND04660,dormant,1429.2,9
CLTIND04662,dormant,11054.16,13
CLTIND04663,dormant,1412.52,14
CLTIND04664,dormant,2715.13,4
CLTIND04665,dormant,21418.83,19
CLTIND04666,dormant,1790.06,15
CLTIND04667,dormant,2110.97,15
CLTIND04668,dormant,767.06,21
CLTIND04669,dormant,2515.2,4
CLTIND04670,dormant,13212.33,11
CLTIND04671,dormant,24805.97,18
CLTIND04672,dormant,4151.78,14
CLTIND04673,dormant,1347.66,18
CLTIND04674,dormant,776.87,16
CLTIND04675,dormant,2845.42,17
CLTIND04676,dormant,5712.55,5
CLTIND04677,dormant,4376.57,10
CLTIND04678,dormant,2191.76,13
CLTIND04679,dormant,925.78,11
CLTIND04680,dormant,8877.37,16
CLTIND04682,dormant,1579.03,15
CLTIND04683,dormant,5361.71,8
CLTIND04684,dormant,1927.19,9
CLTIND04685,dormant,1279.93,20
CLTIND04686,dormant,1503.87,9
CLTIND04687,dormant,4753.22,1
CLTIND04688,dormant,387.91,8
CLTIND04689,dormant,1531.28,11
CLTIND04690,dormant,44465.43,17
CLTIND04691,dormant,1036.22,8
CLTIND04692,dormant,347.07,6
CLTIND04693,dormant,8104.18,10
CLTIND04694,dormant,2534.72,8
CLTIND04695,dormant,929.8,10
CLTIND04696,dormant,6739.91,20
CLTIND04697,dormant,4531.71,20
CLTIND04698,dormant,1290.34,13
CLTIND04699,dormant,1390.67,6
CLTIND04701,dormant,2491.18,13
CLTIND04703,dormant,9061.93,20
CLTIND04704,dormant,2732.31,11
CLTIND04705,dormant,2146.81,9
CLTIND04706,dormant,2304.33,1
CLTIND04708,dormant,2040.46,6
CLTIND04709,dormant,719.28,15
CLTIND04710,dormant,1248.31,6
CLTIND04711,dormant,4948.5,12
CLTIND04713,dormant,3699.06,18
CLTIND04714,dormant,999.29,21
CLTIND04715,dormant,10996.1,9
CLTIND04716,dormant,2992.43,21
CLTIND04717,dormant,5972.27,10
CLTIND04719,dormant,784.43,7
CLTIND04720,dormant,1239.19,18
CLTIND04721,dormant,1664.36,8
CLTIND04722,dormant,3536.33,9
CLTIND04723,dormant,4142.37,5
CLTIND04724,dormant,3439.37,15
CLTIND04725,dormant,6395.79,8
CLTIND04726,dormant,3019.62,9
CLTIND04727,dormant,4212.42,13
CLTIND04728,dormant,1610.07,17
CLTIND04730,dormant,1626.84,8
CLTIND04731,dormant,1101.12,10
CLTIND04732,dormant,16670.11,21
CLTIND04733,dormant,1926.08,2
CLTIND04735,dormant,11048.43,14
CLTIND04736,dormant,9161.41,12
CLTIND04737,dormant,806.57,11
CLTIND04738,dormant,145.38,4
CLTIND04740,dormant,1110.9,7
CLTIND04741,dormant,1716.74,9
CLTIND04742,dormant,948.75,13
CLTIND04744,dormant,4316.04,14
CLTIND04745,dormant,2612.39,14
CLTIND04746,dormant,2899.09,7
CLTIND04749,dormant,1932.56,6
CLTIND04751,dormant,2871.56,6
CLTIND04752,dormant,9869.94,16
CLTIND04754,dormant,199.13,5
CLTIND04755,dormant,49393.68,15
CLTIND04757,dormant,376.57,13
CLTIND04758,dormant,2682.12,11
CLTIND04759,dormant,4530.69,13
CLTIND04760,dormant,18564.27,22
CLTIND04761,dormant,1321.57,8
CLTIND04762,dormant,2040.54,8
CLTIND04763,dormant,4293.94,15
CLTIND04764,dormant,8707.18,8
CLTIND04765,dormant,1650.95,7
CLTIND04767,dormant,823.55,10
CLTIND04768,dormant,1391.77,7
CLTIND04769,dormant,361.51,11
CLTIND04770,dormant,1613.42,11
CLTIND04771,dormant,7645.11,5
CLTIND04772,dormant,6522.65,4
CLTIND04773,dormant,4452.65,7
CLTIND04774,dormant,1271.58,14
CLTIND04776,dormant,519.16,9
CLTIND04777,dormant,516.14,8
CLTIND04778,dormant,3282.26,7
CLTIND04779,dormant,6441.51,8
CLTIND04781,dormant,2995.36,10
CLTIND04782,dormant,2436.2,9
CLTIND04783,dormant,1663.86,12
CLTIND04784,dormant,1064.75,18
CLTIND04785,dormant,19035.08,16
CLTIND04786,dormant,8324.25,8
CLTIND04788,dormant,1564.7,7
CLTIND04789,dormant,899.74,18
CLTIND04790,dormant,35638.0,9
CLTIND04791,dormant,3150.35,15
CLTIND04792,dormant,5413.4,5
CLTIND04793,dormant,2202.57,14
CLTIND04794,dormant,45351.1,7
CLTIND04795,dormant,3401.9,13
CLTIND04797,dormant,1030.41,9
CLTIND04798,dormant,12436.56,4
CLTIND04799,dormant,1513.6,14
CLTIND04800,dormant,3687.22,11
CLTIND04801,dormant,3438.19,3
CLTIND04803,dormant,3893.13,16
CLTIND04805,dormant,2195.17,15
CLTIND04806,dormant,4348.38,10
CLTIND04807,dormant,1860.39,16
CLTIND04808,dormant,598.86,13
CLTIND04809,dormant,383.15,6
CLTIND04810,dormant,4290.65,11
CLTIND04811,dormant,963.47,10
CLTIND04815,dormant,43189.43,17
CLTIND04816,dormant,6469.8,13
CLTIND04817,dormant,1629.85,6
CLTIND04818,dormant,17812.62,3
CLTIND04819,dormant,6036.62,18
CLTIND04820,dormant,3262.14,11
CLTIND04821,dormant,1444.61,19
CLTIND04822,dormant,1941.46,5
CLTIND04823,dormant,48721.48,11
CLTIND04824,dormant,4206.1,10
CLTIND04827,dormant,634.73,5
CLTIND04828,dormant,6627.57,12
CLTIND04829,dormant,1155.57,11
CLTIND04830,dormant,1853.95,6
CLTIND04833,dormant,21178.38,19
CLTIND04834,dormant,1041.72,14
CLTIND04835,dormant,2310.58,3
CLTIND04836,dormant,278.1,21
CLTIND04837,dormant,3341.32,8
CLTIND04839,dormant,6950.49,19
CLTIND04840,dormant,607.54,6
CLTIND04841,dormant,1549.11,19
CLTIND04842,dormant,6642.85,13
CLTIND04843,dormant,5848.32,6
CLTIND04845,dormant,6230.76,9
CLTIND04847,dormant,5198.16,6
CLTIND04848,dormant,4102.9,9
CLTIND04849,dormant,1615.62,12
CLTIND04850,dormant,10265.01,10
CLTIND04851,dormant,32686.63,17
CLTIND04852,dormant,1151.5,7
CLTIND04854,dormant,2399.17,13
CLTIND04855,dormant,2649.75,11
CLTIND04856,dormant,6465.13,13
CLTIND04857,dormant,7947.48,20
CLTIND04858,dormant,20028.79,19
CLTIND04859,dormant,918.62,6
CLTIND04860,dormant,4233.36,18
CLTIND04861,dormant,15942.3,7
CLTIND04862,dormant,3789.83,18
CLTIND04863,dormant,16733.35,21
CLTIND04864,dormant,1227.44,11
CLTIND04865,dormant,3456.16,7
CLTIND04866,dormant,480.35,11
CLTIND04869,dormant,473.53,4
CLTIND04870,dormant,4180.13,14
CLTIND04871,dormant,3488.65,17
CLTIND04872,dormant,7726.73,16
CLTIND04873,dormant,3032.87,12
CLTIND04874,dormant,2082.37,6
CLTIND04875,dormant,5931.19,14
CLTIND04876,dormant,1584.31,5
CLTIND04877,dormant,1702.98,12
CLTIND04878,dormant,1569.31,3
CLTIND04879,dormant,2076.27,13
CLTIND04880,dormant,778.06,12
CLTIND04881,dormant,1804.37,16
CLTIND04883,dormant,3175.26,15
CLTIND04884,dormant,3767.15,19
CLTIND04885,dormant,1969.41,9
CLTIND04887,dormant,14655.94,10
CLTIND04888,dormant,2534.9,11
CLTIND04889,dormant,1413.16,14
CLTIND04891,dormant,4593.48,5
CLTIND04892,dormant,21343.49,10
CLTIND04893,dormant,3250.67,15
CLTIND04894,dormant,4073.72,18
CLTIND04895,dormant,1542.04,4
CLTIND04896,dormant,4211.35,8
CLTIND04897,dormant,2447.97,13
CLTIND04899,dormant,2618.11,4
CLTIND04900,dormant,2976.12,12
CLTIND04901,dormant,3997.87,7
CLTIND04902,dormant,10569.16,22
CLTIND04903,dormant,15538.01,13
CLTIND04904,dormant,4658.28,10
CLTIND04905,dormant,13102.35,11
CLTIND04906,dormant,5998.67,8
CLTIND04908,dormant,689.19,13
CLTIND04909,dormant,597.56,7
CLTIND04910,dormant,27138.94,13
CLTIND04911,dormant,14526.85,9
CLTIND04912,dormant,2543.0,8
CLTIND04914,dormant,7316.58,18
CLTIND04915,dormant,5491.3,16
CLTIND04916,dormant,374.69,12
CLTIND04917,dormant,1915.29,9
CLTIND04918,dormant,16742.9,21
CLTIND04919,dormant,6963.91,6
CLTIND04920,dormant,1882.46,10
CLTIND04921,dormant,1013.87,19
CLTIND04922,dormant,7543.47,22
CLTIND04923,dormant,943.2,14
CLTIND04924,dormant,7727.1,20
CLTIND04925,dormant,8813.21,7
CLTIND04926,dormant,10483.74,7
CLTIND04928,dormant,8145.14,12
CLTIND04929,dormant,3171.47,16
CLTIND04930,dormant,6644.12,11
CLTIND04931,dormant,512.07,9
CLTIND04932,dormant,2304.03,16
CLTIND04933,dormant,4188.88,13
CLTIND04935,dormant,1289.17,12
CLTIND04936,dormant,13601.18,10
CLTIND04937,dormant,2719.31,8
CLTIND04938,dormant,4282.54,6
CLTIND04939,dormant,1036.23,11
CLTIND04942,dormant,1096.06,10
CLTIND04943,dormant,7233.33,19
CLTIND04944,dormant,4130.87,6
CLTIND04946,dormant,2173.91,17
CLTIND04949,dormant,1634.14,10
CLTIND04950,dormant,1898.84,18
CLTIND04952,dormant,27198.86,12
CLTIND04953,dormant,909.42,8
CLTIND04954,dormant,5178.04,9
CLTIND04955,dormant,7487.63,14
CLTIND04957,dormant,7261.22,5
CLTIND04958,dormant,995.05,6
CLTIND04960,dormant,4550.85,9
CLTIND04961,dormant,3376.08,12
CLTIND04962,dormant,6146.17,5
CLTIND04963,dormant,5120.61,15
CLTIND04964,dormant,2032.39,9
CLTIND04965,dormant,12642.49,18
CLTIND04966,dormant,201094.0,17
CLTIND04967,dormant,4307.16,16
CLTIND04968,dormant,20713.51,7
CLTIND04969,dormant,1116.17,15
CLTIND04970,dormant,1466.41,18
CLTIND04971,dormant,6647.23,15
CLTIND04974,dormant,3761.94,3
CLTIND04975,dormant,18542.83,15
CLTIND04977,dormant,1552.92,20
CLTIND04978,dormant,8033.77,14
CLTIND04979,dormant,11242.33,17
CLTIND04980,dormant,21073.79,7
CLTIND04981,dormant,12426.74,20
CLTIND04983,dormant,18397.05,24
CLTIND04985,dormant,2210.57,13
CLTIND04986,dormant,4363.79,20
CLTIND04987,dormant,33819.09,16
CLTIND04988,dormant,6022.87,13
CLTIND04989,dormant,858.96,4
CLTIND04990,dormant,10410.24,7
CLTIND04991,dormant,1792.0,17
CLTIND04993,dormant,5157.52,6
CLTIND04996,dormant,1393.66,5
CLTIND04997,dormant,17663.82,8
CLTIND04998,dormant,2650.81,11
CLTIND04999,dormant,3022.42,4
CLTIND05000,dormant,1520.94,24
CLTIND05001,dormant,14824.12,5
CLTIND05002,dormant,7161.38,17
CLTIND05003,dormant,1110.88,6
CLTIND05004,dormant,1661.45,5
CLTIND05005,dormant,2237.95,20
CLTIND05006,dormant,4809.57,5
CLTIND05007,dormant,2956.93,17
CLTIND05008,dormant,6630.34,8
CLTIND05009,dormant,3922.55,6
CLTIND05010,dormant,6432.17,7
CLTIND05011,dormant,2671.11,9
CLTIND05012,dormant,7036.86,6
CLTIND05013,dormant,3296.37,11
CLTIND05014,dormant,658.37,7
CLTIND05015,dormant,3439.19,14
CLTIND05016,dormant,9976.43,5
CLTIND05017,dormant,13447.06,15
CLTIND05018,dormant,2379.99,13
CLTIND05019,dormant,3620.87,12
CLTIND05020,dormant,5394.96,12
CLTIND05021,dormant,3435.25,6
CLTIND05022,dormant,4242.72,6
CLTIND05023,dormant,2853.28,13
CLTIND05024,dormant,4529.72,10
CLTIND05026,dormant,1083.81,14
CLTIND05028,dormant,22909.02,7
CLTIND05029,dormant,4850.61,14
CLTIND05030,dormant,38466.73,13
CLTIND05031,dormant,3520.55,9
CLTIND05032,dormant,4627.29,15
CLTIND05034,dormant,22568.24,13
CLTIND05035,dormant,1432.26,1
CLTIND05036,dormant,562.22,12
CLTIND05038,dormant,11030.66,16
CLTIND05039,dormant,9347.4,22
CLTIND05040,dormant,1705.4,11
CLTIND05041,dormant,1612.17,9
CLTIND05042,dormant,1198.12,8
CLTIND05043,dormant,63419.2,5
CLTIND05044,dormant,4249.45,9
CLTIND05045,dormant,1179.63,9
CLTIND05046,dormant,5582.48,22
CLTIND05047,dormant,1118.69,11
CLTIND05048,dormant,1644.55,14
CLTIND05049,dormant,1263.88,11
CLTIND05050,dormant,3816.5,20
CLTIND05051,dormant,1440.85,18
CLTIND05053,dormant,2769.93,11
CLTIND05054,dormant,3360.9,13
CLTIND05055,dormant,2672.5,18
CLTIND05056,dormant,2192.77,11
CLTIND05059,dormant,8522.26,10
CLTIND05060,dormant,9128.0,10
CLTIND05061,dormant,6692.68,9
CLTIND05062,dormant,1525.0,14
CLTIND05063,dormant,32610.21,12
CLTIND05064,dormant,3496.54,9
CLTIND05065,dormant,10907.08,12
CLTIND05066,dormant,2432.31,8
CLTIND05067,dormant,4541.41,13
CLTIND05068,dormant,4268.8,7
CLTIND05069,dormant,2480.53,4
CLTIND05070,dormant,10027.68,8
CLTIND05071,dormant,4120.9,3
CLTIND05073,dormant,2495.01,8
CLTIND05074,dormant,2938.24,8
CLTIND05075,dormant,14303.78,17
CLTIND05076,dormant,5911.36,10
CLTIND05077,dormant,10969.21,16
CLTIND05079,dormant,5436.45,20
CLTIND05080,dormant,1847.99,15
CLTIND05081,dormant,6030.43,13
CLTIND05082,dormant,2715.18,14
CLTIND05083,dormant,2056.3,13
CLTIND05084,dormant,697.83,9
CLTIND05085,dormant,7950.36,12
CLTIND05086,dormant,3525.53,5
CLTIND05087,dormant,6496.03,7
CLTIND05088,dormant,5554.67,9
CLTIND05090,dormant,511.35,7
CLTIND05091,dormant,5278.6,21
CLTIND05092,dormant,1741.55,17
CLTIND05093,dormant,1214.71,15
CLTIND05094,dormant,2102.08,8
CLTIND05096,dormant,2747.06,9
CLTIND05097,dormant,1639.9,9
CLTIND05098,dormant,7543.64,11
CLTIND05099,dormant,5411.36,21
CLTIND05100,dormant,3903.17,3
CLTIND05101,dormant,2152.04,17
CLTIND05102,dormant,9625.28,8
CLTIND05103,dormant,5327.42,7
CLTIND05104,dormant,1056.08,3
CLTIND05105,dormant,2546.43,10
CLTIND05106,dormant,1307.47,9
CLTIND05108,dormant,4041.7,8
CLTIND05109,dormant,2680.26,19
CLTIND05110,dormant,1418.11,16
CLTIND05111,dormant,2765.29,13
CLTIND05112,dormant,1097.49,3
CLTIND05113,dormant,9541.17,5
CLTIND05114,dormant,6082.78,15
CLTIND05115,dormant,3069.48,11
CLTIND05116,dormant,884.75,12
CLTIND05117,dormant,9266.42,18
CLTIND05118,dormant,8089.3,29
CLTIND05119,dormant,516.41,9
CLTIND05120,dormant,2257.07,7
CLTIND05122,dormant,2989.95,16
CLTIND05124,dormant,3596.95,18
CLTIND05125,dormant,5855.2,31
CLTIND05126,dormant,1556.8,17
CLTIND05128,dormant,2957.33,13
CLTIND05130,dormant,1222.44,5
CLTIND05131,dormant,2617.72,7
CLTIND05132,dormant,105.8,1
CLTIND05133,dormant,7024.01,3
CLTIND05134,dormant,2632.82,8
CLTIND05135,dormant,788.55,14
CLTIND05136,dormant,4759.77,10
CLTIND05138,dormant,545.12,10
CLTIND05139,dormant,2424.22,11
CLTIND05140,dormant,3359.83,9
CLTIND05141,dormant,363.57,10
CLTIND05142,dormant,2129.39,9
CLTIND05143,dormant,3913.69,15
CLTIND05144,dormant,9515.32,13
CLTIND05145,dormant,3803.34,9
CLTIND05147,dormant,4205.05,3
CLTIND05148,dormant,6150.66,11
CLTIND05150,dormant,1162.11,22
CLTIND05151,dormant,991.17,6
CLTIND05152,dormant,914.06,18
CLTIND05153,dormant,7490.54,17
CLTIND05154,dormant,9792.03,5
CLTIND05156,dormant,7586.43,8
CLTIND05157,dormant,8381.73,8
CLTIND05158,dormant,6573.88,13
CLTIND05159,dormant,2215.76,3
CLTIND05160,dormant,7040.81,11
CLTIND05161,dormant,2638.34,8
CLTIND05162,dormant,4858.98,8
CLTIND05163,dormant,2757.54,3
CLTIND05165,dormant,4957.77,19
CLTIND05166,dormant,2785.63,16
CLTIND05167,dormant,9827.32,24
CLTIND05169,dormant,4174.09,15
CLTIND05170,dormant,778.76,6
CLTIND05171,dormant,13798.67,8
CLTIND05172,dormant,2994.73,12
CLTIND05173,dormant,908.73,6
CLTIND05174,dormant,3991.74,3
CLTIND05176,dormant,1084.66,10
CLTIND05178,dormant,6279.24,14
CLTIND05180,dormant,11154.15,12
CLTIND05181,dormant,8866.57,10
CLTIND05183,dormant,2593.81,16
CLTIND05184,dormant,8415.38,15
CLTIND05185,dormant,12132.65,9
CLTIND05186,dormant,271.46,8
CLTIND05187,dormant,8095.05,11
CLTIND05188,dormant,1792.72,5
CLTIND05189,dormant,3329.4,10
CLTIND05191,dormant,12925.74,8
CLTIND05192,dormant,2861.8,10
CLTIND05193,dormant,2410.74,13
CLTIND05194,dormant,18940.12,21
CLTIND05195,dormant,1516.31,13
CLTIND05196,dormant,3675.24,7
CLTIND05198,dormant,1922.2,18
CLTIND05199,dormant,6082.72,8
CLTIND05201,dormant,5782.37,15
CLTIND05202,dormant,33569.17,9
CLTIND05203,dormant,10682.24,18
CLTIND05204,dormant,64087.29,25
CLTIND05205,dormant,3107.99,11
CLTIND05206,dormant,2343.85,8
CLTIND05207,dormant,9086.6,9
CLTIND05209,dormant,1523.6,19
CLTIND05210,dormant,4969.32,11
CLTIND05212,dormant,4208.13,26
CLTIND05213,dormant,8791.97,10
CLTIND05214,dormant,4225.39,9
CLTIND05215,dormant,1181.62,12
CLTIND05216,dormant,16538.5,14
CLTIND05217,dormant,3964.89,3
CLTIND05218,dormant,5090.26,8
CLTIND05219,dormant,2005.17,10
CLTIND05220,dormant,729.22,5
CLTIND05221,dormant,3287.46,5
CLTIND05222,dormant,3182.23,13
CLTIND05223,dormant,1009.47,5
CLTIND05225,dormant,3710.91,7
CLTIND05226,dormant,60689.03,20
CLTIND05228,dormant,3774.69,19
CLTIND05229,dormant,2422.95,8
CLTIND05230,dormant,10781.55,17
CLTIND05232,dormant,3969.18,12
CLTIND05233,dormant,24206.64,18
CLTIND05234,dormant,2603.28,4
CLTIND05235,dormant,2621.06,21
CLTIND05236,dormant,16498.51,8
CLTIND05237,dormant,2329.47,8
CLTIND05241,dormant,15641.67,19
CLTIND05243,dormant,10159.75,12
CLTIND05244,dormant,10272.59,7
CLTIND05245,dormant,596.15,9
CLTIND05246,dormant,1752.07,6
CLTIND05248,dormant,2193.2,7
CLTIND05249,dormant,21473.81,4
CLTIND05250,dormant,11463.27,14
CLTIND05251,dormant,1471.49,6
CLTIND05252,dormant,5359.38,3
CLTIND05253,dormant,9040.01,7
CLTIND05254,dormant,3265.41,7
CLTIND05255,dormant,186.32,10
CLTIND05256,dormant,1510.8,4
CLTIND05258,dormant,1113.73,5
CLTIND05259,dormant,1851.71,15
CLTIND05260,dormant,6570.79,12
CLTIND05261,dormant,12803.84,16
CLTIND05262,dormant,1138.99,15
CLTIND05263,dormant,639.22,12
CLTIND05264,dormant,3159.65,6
CLTIND05265,dormant,3787.82,7
CLTIND05266,dormant,1815.66,9
CLTIND05267,dormant,664.55,13
CLTIND05269,dormant,4231.72,23
CLTIND05270,dormant,2521.48,15
CLTIND05271,dormant,16856.83,10
CLTIND05272,dormant,796.66,6
CLTIND05273,dormant,4123.75,12
CLTIND05274,dormant,554.72,6
CLTIND05275,dormant,4738.19,16
CLTIND05276,dormant,4435.87,17
CLTIND05277,dormant,1900.02,7
CLTIND05278,dormant,6874.14,18
CLTIND05279,dormant,37408.82,7
CLTIND05281,dormant,1350.66,7
CLTIND05282,dormant,2276.09,18
CLTIND05283,dormant,14521.78,10
CLTIND05285,dormant,11192.41,15
CLTIND05286,dormant,1135.96,6
CLTIND05287,dormant,14571.64,11
CLTIND05288,dormant,1112.38,7
CLTIND05289,dormant,2182.27,9
CLTIND05290,dormant,2288.09,5
CLTIND05291,dormant,6504.86,6
CLTIND05292,dormant,2467.73,25
CLTIND05293,dormant,11332.05,6
CLTIND05294,dormant,3320.91,9
CLTIND05295,dormant,3646.08,24
CLTIND05296,dormant,5321.67,17
CLTIND05297,dormant,2087.23,9
CLTIND05298,dormant,2785.73,2
CLTIND05299,dormant,1866.83,5
CLTIND05300,dormant,25293.35,14
CLTIND05301,dormant,3256.6,5
CLTIND05303,dormant,1783.08,10
CLTIND05304,dormant,683.79,21
CLTIND05305,dormant,5866.77,18
CLTIND05306,dormant,6775.27,14
CLTIND05307,dormant,6420.78,23
CLTIND05308,dormant,4369.7,18
CLTIND05309,dormant,1045.05,6
CLTIND05310,dormant,3606.48,12
CLTIND05311,dormant,1483.61,11
CLTIND05312,dormant,1317.84,6
CLTIND05313,dormant,3832.91,5
CLTIND05315,dormant,14360.58,3
CLTIND05316,dormant,853.2,6
CLTIND05318,dormant,692.1,11
CLTIND05319,dormant,4487.91,14
CLTIND05320,dormant,1808.95,9
CLTIND05322,dormant,1662.41,9
CLTIND05323,dormant,3930.57,7
CLTIND05324,dormant,2558.96,6
CLTIND05325,dormant,6494.73,3
CLTIND05326,dormant,36998.31,12
CLTIND05327,dormant,2380.6,9
CLTIND05328,dormant,6468.9,24
CLTIND05329,dormant,1706.05,5
CLTIND05330,dormant,7789.25,20
CLTIND05331,dormant,2981.83,10
CLTIND05332,dormant,2881.61,8
CLTIND05333,dormant,31127.89,8
CLTIND05334,dormant,2304.89,10
CLTIND05335,dormant,638.45,4
CLTIND05336,dormant,4758.59,9
CLTIND05337,dormant,3238.28,4
CLTIND05338,dormant,34633.83,17
CLTIND05339,dormant,937.21,18
CLTIND05340,dormant,10558.37,13
CLTIND05341,dormant,1230.26,10
CLTIND05342,dormant,4608.31,14
CLTIND05343,dormant,3956.7,11
CLTIND05344,dormant,599.25,12
CLTIND05345,dormant,11308.96,7
CLTIND05347,dormant,2351.41,15
CLTIND05348,dormant,3081.03,8
CLTIND05349,dormant,2546.89,7
CLTIND05350,dormant,2325.07,7
CLTIND05352,dormant,5758.06,3
CLTIND05353,dormant,3386.79,14
CLTIND05354,dormant,639.8,8
CLTIND05355,dormant,21733.6,8
CLTIND05356,dormant,835.98,14
CLTIND05358,dormant,12338.48,6
CLTIND05359,dormant,2730.28,4
CLTIND05360,dormant,2402.75,21
CLTIND05361,dormant,2643.02,2
CLTIND05362,dormant,1419.96,9
CLTIND05363,dormant,9454.78,12
CLTIND05364,dormant,12232.8,11
CLTIND05365,dormant,368.58,8
CLTIND05366,dormant,5949.36,26
CLTIND05367,dormant,18668.35,21
CLTIND05368,dormant,1067.2,10
CLTIND05369,dormant,3449.65,2
CLTIND05370,dormant,3283.86,13
CLTIND05371,dormant,3942.96,11
CLTIND05372,dormant,1513.65,7
CLTIND05374,dormant,2188.95,3
CLTIND05377,dormant,993.69,5
CLTIND05378,dormant,2642.57,10
CLTIND05379,dormant,2382.73,2
CLTIND05380,dormant,15099.27,11
CLTIND05381,dormant,5138.82,15
CLTIND05382,dormant,7576.18,8
CLTIND05383,dormant,2649.76,10
