client_id,segment,avg_monthly_balance,max_monthly_balance,txn_frequency_monthly,avg_txn_amount,days_since_last_txn
CLTIND01777,regular,1823.45,3810.9,9,2107.135,8
CLTIND01778,dormant,5947.57,12073.27,5,3460.05,21
CLTIND01779,dormant,1171.43,2503.86,5,1688.405,26
CLTIND01780,regular,3556.91,8160.3,13,3133.6675,56
CLTIND01781,regular,3882.89,8681.92,13,4599.532,23
CLTIND01782,regular,3953.88,6231.3,21,1481.51,24
CLTIND01784,regular,2562.67,3618.46,12,4701.106666666667,17
CLTIND01785,dormant,6326.96,15636.94,8,4280.251666666666,20
CLTIND01786,regular,337.36,773.62,12,2172.79,72
CLTIND01787,dormant,710.18,797.65,7,5692.35,65
CLTIND01789,regular,1251.39,2046.56,9,3231.35625,87
CLTIND01790,dormant,2359.69,3711.81,3,11878.35,155
CLTIND01791,dormant,4216.47,6296.86,8,1174.6699999999998,10
CLTIND01792,dormant,6306.63,9560.61,5,2726.5975,13
CLTIND01793,regular,5853.37,14305.26,12,326.53,28
CLTIND01794,dormant,8457.82,11822.18,6,7469.2,64
CLTIND01796,regular,29769.05,54605.06,13,2045.46,49
CLTIND01797,dormant,978.2,1254.95,2,2954.7740000000003,8
CLTIND01799,regular,4419.8,7838.11,9,1802.22,13
CLTIND01800,dormant,1706.53,2486.94,6,3798.0442857142857,53
CLTIND01801,dormant,456.75,765.21,8,3303.1580000000004,0
CLTIND01802,dormant,3636.5,6447.95,4,3494.556666666667,6
CLTIND01803,regular,4830.73,8443.1,13,1634.07,21
CLTIND01805,dormant,2366.26,5685.69,8,3881.167,16
CLTIND01806,regular,6416.47,9229.73,15,4272.755,42
CLTIND01808,priority,21184.09,31143.03,16,1830.88,6
CLTIND01809,regular,1211.68,1548.58,20,1222.34,21
CLTIND01811,dormant,841.35,978.73,5,1168.975,12
CLTIND01812,dormant,2664.04,4791.94,8,1486.955,85
CLTIND01814,regular,1107.74,2199.13,15,1361.205,77
CLTIND01815,dormant,1595.37,2574.91,7,4913.6849999999995,46
CLTIND01816,dormant,505.43,1247.81,5,1867.69,64
CLTIND01817,dormant,5403.41,8908.17,7,1773.2240000000002,24
CLTIND01818,dormant,4760.57,6422.57,7,3616.31,55
CLTIND01819,dormant,1872.08,2107.49,11,4111.96,94
CLTIND01820,regular,2826.71,4962.57,12,3163.431666666667,16
CLTIND01821,regular,345.48,765.4,11,1278.53,11
CLTIND01823,regular,2314.79,3484.12,12,1356.3600000000001,22
CLTIND01824,priority,24166.1,44279.52,24,3526.0766666666664,25
CLTIND01825,dormant,1208.9,2416.22,4,3428.485,18
CLTIND01826,dormant,1639.25,3255.21,8,4005.971,9
CLTIND01827,regular,12289.92,26513.03,12,2093.4875,35
CLTIND01828,dormant,6965.03,13831.83,6,2095.9566666666665,125
CLTIND01832,regular,1242.4,1472.48,24,3503.3811111111113,19
CLTIND01833,dormant,9749.66,19314.57,6,9056.2,44
CLTIND01834,dormant,593.07,652.42,2,6023.095,47
CLTIND01835,regular,1491.92,2473.74,16,4262.69,15
CLTIND01836,regular,7452.95,16063.7,13,5456.2522222222215,59
CLTIND01837,regular,5395.02,6085.72,9,3038.985,16
CLTIND01838,dormant,1178.96,1629.79,4,1783.47,25
CLTIND01839,regular,1841.42,4373.26,14,3143.9700000000003,9
CLTIND01840,regular,4436.3,6992.37,9,1734.79,36
CLTIND01841,dormant,6227.37,10858.83,14,2446.665,217
CLTIND01843,dormant,2018.21,3606.6,4,2278.84,116
CLTIND01844,regular,10257.53,19372.07,11,3180.685,55
CLTIND01846,dormant,1349.95,3180.91,8,1255.065,86
CLTIND01847,dormant,1968.96,3647.58,2,5196.09,155
CLTIND01848,dormant,6951.11,11166.69,5,4632.3225,82
CLTIND01849,dormant,5952.15,13567.34,2,3591.0499999999997,68
CLTIND01851,regular,1496.28,2876.42,18,4036.38,41
CLTIND01852,dormant,2952.58,5368.08,9,1895.13,149
CLTIND01853,regular,3014.6,5308.41,18,3920.07,85
CLTIND01854,regular,3428.93,7267.94,11,3298.899,43
CLTIND01855,regular,6226.57,11995.55,19,1770.73,42
CLTIND01856,regular,3982.96,6896.48,19,3063.5085714285715,29
CLTIND01858,dormant,3560.63,7352.82,6,2265.24,36
CLTIND01859,regular,1022.85,2166.56,19,1834.875,28
CLTIND01860,regular,3912.07,5734.37,17,4146.427142857143,19
CLTIND01861,dormant,2931.63,6811.41,6,3972.18,23
CLTIND01862,dormant,2853.34,6325.98,5,5104.23,58
CLTIND01863,regular,3579.53,7465.53,14,3578.1339999999996,45
CLTIND01864,dormant,571.75,1060.93,8,4199.936666666667,61
CLTIND01865,dormant,2057.22,4548.43,3,3533.74,50
CLTIND01867,regular,4744.85,8800.54,9,2371.4775,61
CLTIND01868,priority,9694.75,13391.35,17,1182.29,12
CLTIND01869,regular,8029.1,19931.44,15,3986.1440000000002,70
CLTIND01870,dormant,21268.75,23886.52,4,2356.924285714286,2
CLTIND01871,regular,8447.35,18128.95,11,5005.0,4
CLTIND01872,dormant,12377.69,18255.32,6,4039.464285714286,10
CLTIND01873,dormant,9550.65,15769.7,12,4456.805,95
CLTIND01874,dormant,2018.89,2443.56,6,3332.2474999999995,33
CLTIND01875,dormant,6556.69,15380.45,20,3790.373333333333,116
CLTIND01878,regular,20175.39,50313.21,11,2022.055,27
CLTIND01880,regular,3301.81,6643.12,20,3084.0066666666667,4
CLTIND01882,dormant,543.0,759.17,5,3071.64,6
CLTIND01883,priority,13876.67,28195.02,18,3035.1018181818185,26
CLTIND01884,dormant,2146.25,4816.59,11,3804.943333333333,221
CLTIND01885,dormant,6966.39,16633.05,4,3041.66,46
CLTIND01886,priority,16539.99,40454.49,13,981.28,8
CLTIND01887,regular,64800.13,137926.2,11,1293.3,6
CLTIND01888,dormant,7482.1,14682.81,8,2911.894,16
CLTIND01890,dormant,9455.34,11506.25,3,3567.075,17
CLTIND01891,dormant,9816.37,16431.91,16,2787.355,135
CLTIND01892,dormant,5087.38,7987.26,7,3905.61,99
CLTIND01893,regular,740.78,1602.77,19,3871.3075,9
CLTIND01894,dormant,1537.79,3025.92,7,4431.57,95
CLTIND01895,dormant,7848.74,12389.47,8,1564.1350000000002,17
CLTIND01896,regular,4139.0,5409.8,20,4121.6466666666665,14
CLTIND01897,dormant,588.01,1156.84,18,3186.282,120
CLTIND01898,regular,4036.93,9114.69,17,2505.5099999999998,24
CLTIND01900,dormant,1702.3,2049.16,11,2834.486666666666,92
CLTIND01901,priority,5246.92,10757.92,17,2047.61,30
CLTIND01902,regular,703.15,894.27,18,12054.24,64
CLTIND01903,regular,1080.19,1438.2,13,4272.203333333334,9
CLTIND01904,priority,11412.97,20697.34,23,2853.76,21
CLTIND01905,regular,1741.11,2035.3,11,2604.6459999999997,58
CLTIND01906,dormant,618.77,1407.16,5,4229.47,78
CLTIND01908,dormant,2934.68,5029.44,4,1700.3700000000001,39
CLTIND01909,regular,593.57,956.89,9,2571.89,13
CLTIND01910,dormant,11388.56,23858.58,7,4926.900000000001,8
CLTIND01911,regular,3714.0,6249.31,13,5094.493333333333,24
CLTIND01912,dormant,42425.15,72909.19,5,3426.0866666666666,13
CLTIND01915,dormant,1872.09,2412.08,7,3445.0766666666664,189
CLTIND01916,priority,17100.17,38537.28,17,2294.4533333333334,24
CLTIND01917,regular,8665.73,12876.22,17,2347.9325,32
CLTIND01919,dormant,4635.67,6336.33,5,2740.69125,41
CLTIND01921,regular,17746.22,21501.01,10,3543.1800000000003,23
CLTIND01922,priority,12994.18,21112.09,13,3311.6775,17
CLTIND01923,dormant,1736.95,4241.76,15,1341.3600000000001,93
CLTIND01924,regular,10829.01,19044.44,9,2047.0957142857144,14
CLTIND01925,regular,1700.53,2150.1,16,2097.13,9
CLTIND01926,dormant,35299.82,40969.68,25,2872.045,154
CLTIND01927,dormant,1935.12,3645.3,4,2493.45,28
CLTIND01928,regular,3831.39,7467.34,10,3575.35,39
CLTIND01929,dormant,1449.19,1609.46,6,3002.1733333333336,131
CLTIND01930,regular,3840.23,7247.5,10,2914.6749999999997,38
CLTIND01931,regular,461.8,667.89,13,2909.035,32
CLTIND01932,priority,7719.53,15467.93,21,2571.1185714285716,3
CLTIND01933,regular,2658.4,4177.28,9,6355.5,28
CLTIND01934,dormant,926.96,1722.22,8,2959.192,87
CLTIND01935,regular,875.11,2174.07,9,3626.362857142857,39
CLTIND01936,dormant,1550.55,2166.14,4,4183.89,55
CLTIND01938,regular,6885.76,7673.28,28,3152.7466666666664,18
CLTIND01939,regular,1403.32,2749.55,11,979.865,67
CLTIND01940,regular,14725.2,30302.73,12,2388.3366666666666,57
CLTIND01941,dormant,17474.53,42133.56,11,2248.1116666666667,162
CLTIND01942,dormant,1221.98,1546.04,24,2341.16,131
CLTIND01944,regular,23097.44,37789.1,14,3146.09,49
CLTIND01946,dormant,2128.2,4724.35,8,2579.52,105
CLTIND01947,regular,4069.8,6460.85,12,3805.6724999999997,4
CLTIND01948,regular,993.35,1297.11,9,4650.465,54
CLTIND01949,regular,1720.31,2666.05,9,4547.523999999999,4
CLTIND01950,dormant,1006.14,1310.76,17,3710.215,112
CLTIND01951,regular,2648.31,5170.3,10,2168.3419999999996,18
CLTIND01952,regular,8056.57,9055.04,26,4508.3533333333335,26
CLTIND01953,regular,5427.9,10554.37,17,2454.25,53
CLTIND01954,dormant,3015.94,5244.52,5,3776.6160000000004,146
CLTIND01955,dormant,34228.43,67212.97,8,3909.54,18
CLTIND01957,regular,22264.84,43236.76,11,8184.95,61
CLTIND01958,regular,774.49,1734.32,9,3773.022,19
CLTIND01959,dormant,2343.91,4008.53,5,2104.755,9
CLTIND01961,regular,860.26,1656.76,9,6125.44,14
CLTIND01962,regular,6709.75,9131.67,10,3323.955,20
CLTIND01963,regular,3917.47,8948.26,16,3978.4133333333334,25
CLTIND01964,regular,4789.49,8620.99,13,2584.1566666666663,5
CLTIND01965,dormant,476.72,758.49,7,4187.925,178
CLTIND01966,regular,1376.92,3097.76,11,1843.0825,85
CLTIND01967,regular,13603.43,15415.74,10,3810.4849999999997,60
CLTIND01968,regular,2767.16,6384.45,15,5708.07,38
CLTIND01969,regular,8561.56,9988.63,12,1465.0666666666668,21
CLTIND01970,dormant,873.15,1799.27,6,4448.13,14
CLTIND01972,dormant,15155.13,37791.02,11,3802.595714285714,182
CLTIND01973,dormant,6547.61,7332.16,12,2132.365,92
CLTIND01974,dormant,691.89,970.86,22,3345.9900000000002,129
CLTIND01975,regular,3067.22,6942.9,18,3330.69,2
CLTIND01977,dormant,6745.12,11455.29,6,1029.37,53
CLTIND01978,regular,5247.47,7611.39,9,1087.97,8
CLTIND01979,regular,5231.77,12583.01,11,2308.054285714286,46
CLTIND01980,priority,12333.79,15439.32,25,1594.28,6
CLTIND01981,dormant,947.31,1901.73,3,1730.36,1
CLTIND01983,dormant,1035.14,1807.45,3,1513.51,37
CLTIND01984,priority,8496.95,18004.66,14,5456.16,30
CLTIND01985,dormant,2923.63,3357.77,9,3453.85,93
CLTIND01986,regular,827.46,1723.85,12,2743.9533333333334,37
CLTIND01987,dormant,3920.17,6664.2,5,3408.5116666666668,50
CLTIND01988,priority,13887.8,25788.3,15,3138.04,7
CLTIND01989,dormant,4247.19,8150.68,3,2611.2842857142855,45
CLTIND01990,dormant,2946.34,6962.01,5,3305.906666666667,54
CLTIND01992,dormant,2344.75,3605.27,6,5527.264,58
CLTIND01993,regular,4390.14,8445.42,9,3394.7955555555554,52
CLTIND01994,dormant,9092.35,21584.61,7,4421.2699999999995,9
CLTIND01995,dormant,9848.44,21743.03,7,4407.91,128
CLTIND01997,dormant,2126.26,3048.56,3,7683.63,11
CLTIND01998,regular,5254.21,9881.41,10,1769.9059999999997,7
CLTIND02000,dormant,4257.18,6792.6,7,2109.385,44
CLTIND02004,regular,4075.45,6089.05,22,3577.2233333333334,9
CLTIND02005,regular,8452.43,10173.05,9,7351.905000000001,60
CLTIND02008,dormant,257.16,434.68,8,2827.98,150
CLTIND02010,dormant,2282.66,5446.44,7,2433.238888888889,114
CLTIND02011,regular,1135.81,1349.36,10,4715.883333333333,22
CLTIND02012,dormant,42248.12,65150.52,8,6186.95,11
CLTIND02014,priority,6562.47,14570.21,14,3070.0299999999997,14
CLTIND02015,dormant,1173.44,2140.8,7,2464.675,59
CLTIND02016,dormant,1712.48,3610.29,4,4555.09,6
CLTIND02017,regular,4672.76,9017.01,22,2899.29,8
CLTIND02019,regular,20127.33,41065.74,14,2917.165,68
CLTIND02020,regular,10282.39,14396.92,9,5316.76,17
CLTIND02021,regular,4646.17,7976.43,16,1906.8644444444444,81
CLTIND02023,dormant,400.46,730.93,5,1703.5733333333335,28
CLTIND02024,regular,4158.37,9062.49,13,4499.525000000001,76
CLTIND02026,dormant,3061.02,6452.53,20,2113.943333333333,94
CLTIND02027,dormant,5950.31,7220.58,7,3437.7025,32
CLTIND02028,dormant,2657.47,5462.31,15,2675.495,158
CLTIND02029,regular,3185.78,4064.57,19,2521.695,19
CLTIND02032,dormant,7182.01,15557.36,6,2321.2975,91
CLTIND02034,dormant,5011.32,6167.29,5,1441.24,11
CLTIND02036,dormant,8863.81,9820.73,5,6920.9574999999995,20
CLTIND02037,regular,10768.31,17641.19,10,1756.998,22
CLTIND02038,dormant,7977.99,15648.01,4,2195.21,20
CLTIND02039,dormant,1175.0,2932.96,3,3052.325,12
CLTIND02042,dormant,1622.01,2730.77,4,4352.88,55
CLTIND02043,regular,9857.92,17244.33,11,4394.03,24
CLTIND02044,regular,9178.44,22091.66,12,3078.0249999999996,57
CLTIND02045,regular,2644.69,5547.65,25,1190.3319999999999,4
CLTIND02046,dormant,13236.39,15976.17,8,2463.9175,88
CLTIND02047,regular,9229.82,11639.38,15,1907.425,58
CLTIND02048,priority,6925.17,15839.18,17,1094.81,15
CLTIND02049,dormant,1272.15,1587.03,6,2911.477142857143,87
CLTIND02051,regular,3031.19,5176.23,19,1169.855,34
CLTIND02052,dormant,5595.43,8374.47,7,3305.9475,3
CLTIND02053,dormant,1290.07,2100.39,12,2566.4666666666667,95
CLTIND02054,regular,1500.8,3541.9,18,3743.76,41
CLTIND02055,regular,8721.2,12183.33,11,2058.76,48
CLTIND02056,dormant,10983.23,26538.0,7,1760.39,131
CLTIND02057,dormant,6136.2,12142.42,5,3848.89,37
CLTIND02058,regular,1450.29,3605.41,10,1767.7,36
CLTIND02060,regular,7779.19,15026.85,9,1317.76,28
CLTIND02061,regular,9141.92,11328.34,15,2777.49,67
CLTIND02062,dormant,14859.95,23006.62,22,2346.3875000000003,125
CLTIND02064,dormant,1960.87,3404.61,6,3360.085,8
CLTIND02066,dormant,785.61,1898.92,11,5420.165,146
CLTIND02067,dormant,7431.81,9716.74,7,1601.9675,88
CLTIND02068,dormant,3612.19,4849.38,8,2183.108333333333,126
CLTIND02069,dormant,698.97,1593.72,7,3177.53,37
CLTIND02070,regular,17690.74,35247.44,14,2433.503333333333,42
CLTIND02071,dormant,2535.4,4513.8,3,1969.562,173
CLTIND02072,dormant,495.16,593.88,7,1654.71,29
CLTIND02073,dormant,1001.05,2388.42,6,3064.24,33
CLTIND02074,regular,1970.15,4830.42,17,2645.5716666666667,19
CLTIND02075,dormant,2550.24,5147.24,4,2269.4,66
CLTIND02076,regular,3724.39,8054.98,10,3564.722,76
CLTIND02077,regular,7047.78,11778.47,10,3393.47,27
CLTIND02078,regular,4372.3,6023.28,12,3320.6099999999997,3
CLTIND02079,priority,38821.25,66513.73,20,3180.2560000000003,9
CLTIND02080,regular,3831.32,7749.67,22,3846.34,15
CLTIND02081,regular,10372.16,12339.96,11,4241.820000000001,7
CLTIND02083,regular,395.98,546.09,9,2027.0417647058823,15
CLTIND02084,dormant,5439.82,7858.78,8,2942.4449999999997,41
CLTIND02085,dormant,33504.81,51055.94,9,3847.76875,144
CLTIND02086,regular,2613.36,3916.82,10,3292.88,67
CLTIND02089,dormant,1072.77,1859.25,2,4806.256666666667,62
CLTIND02090,regular,554.83,1170.84,20,2732.405,47
CLTIND02091,regular,3186.71,3976.74,13,3034.54375,17
CLTIND02092,regular,1140.83,1350.26,13,2863.67,53
CLTIND02093,dormant,3158.76,5226.8,22,3576.8799999999997,131
CLTIND02095,dormant,1373.63,2153.25,10,3282.2316666666666,112
CLTIND02096,dormant,1030.69,1764.82,4,3204.5016666666666,60
CLTIND02099,regular,1082.25,2010.94,10,3588.2675,40
CLTIND02100,dormant,2633.34,3882.94,14,3065.565,0
CLTIND02101,priority,6861.98,11904.37,13,1816.3983333333333,2
CLTIND02102,regular,1738.77,3456.11,11,1959.646,51
CLTIND02103,dormant,3411.86,4749.06,11,3999.2666666666664,0
CLTIND02104,dormant,2615.91,4537.73,4,2352.342857142857,6
CLTIND02105,dormant,828.24,1300.87,8,3374.98,72
CLTIND02106,regular,12692.02,21688.68,12,4625.821666666667,16
CLTIND02107,dormant,2897.45,3475.07,6,1264.5566666666666,92
CLTIND02108,priority,5534.18,12590.16,13,3135.0919999999996,20
CLTIND02109,regular,884.31,1001.38,15,4153.75,19
CLTIND02111,dormant,12184.86,23563.64,4,2317.846666666667,18
CLTIND02113,dormant,2005.52,4525.85,4,3048.935,84
CLTIND02114,regular,11042.81,26253.25,16,4258.042222222222,40
CLTIND02115,regular,4804.95,6345.18,10,1178.0725,24
CLTIND02116,dormant,4641.46,5560.46,15,2035.903333333333,112
CLTIND02117,dormant,4314.59,6316.38,8,4076.65,25
CLTIND02118,dormant,2946.61,5252.34,6,3321.1225,3
CLTIND02119,priority,11501.9,24047.1,19,2640.5783333333334,20
CLTIND02120,dormant,35269.2,49304.17,8,1721.029,16
CLTIND02122,dormant,10453.13,11906.21,12,3580.25,113
CLTIND02124,dormant,5075.21,10767.31,24,1628.345,190
CLTIND02125,regular,5469.17,8770.95,12,3581.682,75
CLTIND02126,regular,2842.32,4246.29,12,3214.186666666667,5
CLTIND02127,dormant,27332.52,47439.56,14,4479.13,182
CLTIND02128,regular,6755.13,15745.1,10,4247.735,65
CLTIND02130,priority,5245.18,11160.64,27,4396.223333333332,15
CLTIND02131,dormant,1228.85,2233.49,7,2250.563,46
CLTIND02132,dormant,5170.53,7118.18,7,1932.96,20
CLTIND02134,dormant,15679.4,38865.8,4,2666.428,25
CLTIND02135,dormant,1786.99,4242.09,7,2300.64,32
CLTIND02136,dormant,1414.3,3031.95,3,6743.16,33
CLTIND02137,regular,2027.59,3385.39,15,3315.5866666666666,23
CLTIND02138,dormant,8145.23,13999.46,4,355.52,11
CLTIND02140,regular,557.14,1184.86,22,1125.46,1
CLTIND02141,regular,5378.23,6656.11,11,3720.1099999999997,23
CLTIND02142,regular,3689.22,9044.5,11,3004.34,35
CLTIND02143,regular,6542.77,11549.63,13,6547.04,36
CLTIND02144,dormant,1483.77,3184.64,5,3054.91,143
CLTIND02145,regular,596.07,1294.48,10,3552.61,75
CLTIND02147,regular,15784.79,22595.63,10,3198.5060000000003,31
CLTIND02149,priority,15630.96,28954.38,20,1018.64,27
CLTIND02150,dormant,4952.57,5479.36,17,1542.305,118
CLTIND02151,dormant,5886.33,13221.01,4,2561.0233333333335,33
CLTIND02153,priority,7383.19,10611.6,15,3921.7225,13
CLTIND02154,dormant,2264.85,3983.8,8,3934.0,82
CLTIND02155,dormant,8644.85,13955.09,7,2997.0,22
CLTIND02157,dormant,3568.59,7160.56,16,2020.982,107
CLTIND02158,dormant,1447.66,3122.07,18,1863.445,94
CLTIND02159,dormant,11908.95,21236.93,7,4312.01,14
CLTIND02161,dormant,7193.02,9886.72,3,1534.47,62
CLTIND02162,regular,16574.81,35304.31,11,2512.6733333333336,64
CLTIND02163,dormant,8072.38,14778.65,20,2711.945,124
CLTIND02165,dormant,640.09,1366.73,11,1730.2625,113
CLTIND02166,dormant,1754.34,3149.65,8,2371.4500000000003,66
CLTIND02167,regular,1463.1,3445.33,23,2391.78625,5
CLTIND02168,regular,12294.12,24720.75,9,879.0,49
CLTIND02169,dormant,7506.56,16243.11,12,2551.654285714286,127
CLTIND02170,regular,2764.58,4695.39,14,2226.7400000000002,22
CLTIND02172,dormant,1614.51,3162.22,8,3833.043636363637,6
CLTIND02173,regular,461.67,1050.05,12,2903.596666666667,62
CLTIND02174,regular,1917.25,2913.44,11,1479.99,5
CLTIND02175,dormant,2110.9,4956.91,6,3395.8720000000003,36
CLTIND02176,regular,580.1,858.42,15,2832.8463636363635,19
CLTIND02177,regular,2643.34,4433.99,20,7573.08,85
CLTIND02178,dormant,2368.48,3403.81,6,4295.44,55
CLTIND02179,regular,2028.85,3433.44,9,2105.9483333333333,22
CLTIND02181,dormant,9733.81,21636.94,8,2476.86,6
CLTIND02182,regular,806.42,1858.55,12,2616.4000000000005,9
CLTIND02183,dormant,2410.43,5451.36,8,3515.2599999999998,9
CLTIND02184,dormant,1249.5,2828.14,10,4468.485,182
CLTIND02185,regular,6005.57,8789.98,10,2829.6785714285716,2
CLTIND02186,regular,7905.85,13497.27,10,2174.0260000000003,34
CLTIND02187,dormant,2857.25,5948.63,5,3225.562857142857,78
CLTIND02188,dormant,6946.61,16087.73,9,4235.86625,125
CLTIND02189,regular,472.8,731.01,14,2079.1099999999997,27
CLTIND02190,regular,6841.32,10732.79,11,3971.59,7
CLTIND02191,priority,20126.85,26529.87,28,3950.0833333333335,13
CLTIND02192,dormant,17460.75,31403.56,11,5378.16,111
CLTIND02193,regular,5175.15,11078.94,11,6142.43,14
CLTIND02194,priority,6550.3,12702.61,13,5234.486666666667,15
CLTIND02195,regular,632.92,1274.86,10,3095.9474999999998,3
CLTIND02196,regular,2156.68,4042.56,12,4434.9325,30
CLTIND02197,dormant,5572.43,7421.39,6,1781.5260000000003,139
CLTIND02198,regular,6160.96,10897.96,29,1374.39,55
CLTIND02199,regular,2248.17,3976.87,10,2664.0133333333333,73
CLTIND02200,regular,334.61,396.83,18,745.03,17
CLTIND02201,regular,1121.05,2774.16,14,3381.165,25
CLTIND02202,dormant,347.46,547.11,12,2512.6625,129
CLTIND02204,dormant,2120.82,4882.97,4,2766.0099999999998,209
CLTIND02205,regular,2105.94,2479.68,12,3370.8325,15
CLTIND02206,regular,2676.79,5788.95,18,4245.175,14
CLTIND02207,dormant,2188.38,4540.19,17,2892.33,157
CLTIND02210,dormant,11274.42,14155.16,14,5510.14,155
CLTIND02211,regular,2243.45,2974.5,12,2266.635,10
CLTIND02212,regular,5425.71,6488.7,18,2767.658,45
CLTIND02213,regular,3218.99,4546.14,9,2932.4049999999997,44
CLTIND02214,regular,3049.02,6013.88,10,2594.236666666667,50
CLTIND02215,regular,4164.36,8104.38,14,745.82,5
CLTIND02216,priority,12250.24,24468.58,19,6183.775,6
CLTIND02217,regular,38534.58,45074.66,11,2272.52,31
CLTIND02218,dormant,1829.15,4494.54,8,3698.981111111111,22
CLTIND02219,regular,5372.7,6408.08,9,2310.13,56
CLTIND02220,regular,2746.17,4655.1,9,3040.6975,57
CLTIND02221,dormant,6579.32,12267.42,9,4469.666666666667,111
CLTIND02222,dormant,909.05,1608.0,8,3346.0399999999995,5
CLTIND02223,dormant,9239.42,19026.12,1,1829.32,22
CLTIND02225,regular,18830.3,30842.14,11,672.64,30
CLTIND02226,regular,2746.32,4635.55,16,2839.17,28
CLTIND02227,dormant,2151.19,2720.09,5,2692.51,37
CLTIND02228,dormant,2916.61,5259.74,6,3322.29,95
CLTIND02229,dormant,567.35,703.2,14,4381.995,0
CLTIND02230,regular,1472.25,2674.02,9,3372.5333333333333,40
CLTIND02231,regular,3951.8,5878.71,9,3939.365,22
CLTIND02233,regular,973.25,1295.16,9,4418.796666666666,8
CLTIND02234,regular,3310.84,4452.43,16,4665.315,12
CLTIND02235,dormant,1262.73,2499.64,3,3059.023333333333,80
CLTIND02236,regular,1961.74,2734.74,13,3276.222,25
CLTIND02237,dormant,1637.05,2823.05,5,4103.9,19
CLTIND02238,dormant,41011.48,63164.61,8,3125.7785714285715,46
CLTIND02239,regular,739.85,1379.64,13,1903.2949999999998,15
CLTIND02240,dormant,3978.92,8659.61,4,1869.19,19
CLTIND02242,regular,1199.24,2178.56,14,3593.8742857142856,79
CLTIND02243,regular,516.93,870.96,10,2179.445,88
CLTIND02244,regular,3054.01,6283.18,13,6704.505,3
CLTIND02245,regular,2089.64,5202.44,15,2983.22,58
CLTIND02246,priority,23468.42,33643.03,20,1927.64,27
CLTIND02247,regular,4799.53,6724.19,11,8691.67,4
CLTIND02248,dormant,8478.2,14335.66,7,2816.0325000000003,92
CLTIND02249,dormant,2733.66,6360.44,7,2604.90875,73
CLTIND02251,regular,1495.24,2658.33,9,3158.4216666666666,41
CLTIND02252,dormant,2620.56,6191.01,8,2412.614,8
CLTIND02254,regular,6418.35,14216.6,10,3166.6709090909094,83
CLTIND02255,dormant,10689.55,23315.6,7,3250.1259999999997,0
CLTIND02256,regular,1410.08,3444.06,13,1186.11,17
CLTIND02257,regular,1661.05,2272.28,15,685.17,25
